id,salary
3804,0.000000
3826,0.000000
3830,1.000000
3835,0.000000
3838,0.000000
3840,1.000000
3847,0.000000
3848,1.000000
3858,1.000000
3860,0.000000
3869,0.000000
3887,0.000000
3889,1.000000
3897,0.000000
3902,0.000000
3905,0.000000
3919,0.000000
3921,0.000000
3929,1.000000
3936,0.000000
3939,1.000000
3944,0.000000
3945,0.000000
3958,0.000000
3959,1.000000
3965,1.000000
3969,1.000000
3980,0.000000
3981,1.000000
3986,0.000000
3989,1.000000
3991,1.000000
3992,0.000000
3994,1.000000
4003,1.000000
4014,0.000000
4021,0.000000
4026,0.000000
4032,1.000000
4036,1.000000
4038,0.000000
4041,1.000000
4053,1.000000
4056,1.000000
4067,1.000000
4073,0.000000
4075,1.000000
4088,1.000000
4105,1.000000
4109,0.000000
4115,1.000000
4119,0.000000
4120,1.000000
4121,1.000000
4124,0.000000
4128,1.000000
4129,0.000000
4136,1.000000
4137,1.000000
4145,1.000000
4151,1.000000
4159,0.000000
4165,0.000000
4166,1.000000
4169,0.000000
4174,0.000000
4187,1.000000
4188,1.000000
4198,0.000000
4199,0.000000
4204,0.000000
4209,0.000000
4214,0.000000
4217,1.000000
4220,0.000000
4223,0.000000
4225,1.000000
4237,1.000000
4243,0.000000
4245,0.000000
4247,0.000000
4252,0.000000
4253,0.000000
4258,1.000000
4265,1.000000
4266,1.000000
4269,1.000000
4270,1.000000
4274,1.000000
4275,1.000000
4279,0.000000
4290,0.000000
4298,1.000000
4301,0.000000
4303,0.000000
4304,1.000000
4310,0.000000
4316,0.000000
4321,1.000000
4322,1.000000
4326,0.000000
4335,0.000000
4342,0.000000
4345,0.000000
4351,0.000000
4367,0.000000
4381,0.000000
4391,0.000000
4397,0.000000
4403,0.000000
4405,0.000000
4422,1.000000
4423,1.000000
4424,0.000000
4425,1.000000
4426,0.000000
4427,1.000000
4432,0.000000
4435,0.000000
4437,0.000000
4454,1.000000
4455,1.000000
4457,1.000000
4462,0.000000
4474,0.000000
4475,0.000000
4488,0.000000
4490,0.000000
4493,1.000000
4494,1.000000
4497,0.000000
4498,1.000000
4510,0.000000
4515,0.000000
4521,1.000000
4531,1.000000
4532,1.000000
4534,0.000000
4537,0.000000
4543,1.000000
4552,0.000000
4558,0.000000
4567,0.000000
4572,0.000000
4577,1.000000
4586,1.000000
4592,0.000000
4594,0.000000
4596,0.000000
4597,1.000000
4599,1.000000
4602,1.000000
4605,1.000000
4606,0.000000
4610,1.000000
4614,1.000000
4617,0.000000
4618,0.000000
4619,0.000000
4626,1.000000
4637,1.000000
4646,1.000000
4648,1.000000
4655,0.000000
4662,1.000000
4663,0.000000
4664,0.000000
4672,0.000000
4673,0.000000
4678,1.000000
4680,0.000000
4681,0.000000
4686,0.000000
4687,0.000000
4694,0.000000
4695,0.000000
4702,0.000000
4706,1.000000
4709,1.000000
4715,0.000000
4721,0.000000
4727,0.000000
4730,1.000000
4732,1.000000
4734,0.000000
4739,0.000000
4740,0.000000
4746,1.000000
4755,0.000000
4757,0.000000
4759,1.000000
4760,0.000000
4769,0.000000
4775,0.000000
4778,1.000000
4785,0.000000
4787,1.000000
4793,0.000000
4795,0.000000
4800,0.000000
4803,0.000000
4806,1.000000
4808,0.000000
4809,1.000000
4812,1.000000
4813,0.000000
4815,1.000000
4820,1.000000
4824,0.000000
4825,0.000000
4852,0.000000
4855,1.000000
4857,0.000000
4863,0.000000
4864,0.000000
4866,1.000000
4867,0.000000
4871,0.000000
4875,0.000000
4881,1.000000
4886,0.000000
4890,0.000000
4897,0.000000
4905,0.000000
4910,0.000000
4914,1.000000
4916,0.000000
4919,1.000000
4922,0.000000
4937,1.000000
4938,1.000000
4941,1.000000
4943,0.000000
4944,1.000000
4952,1.000000
4953,0.000000
4958,1.000000
4965,1.000000
4974,1.000000
4979,1.000000
4980,1.000000
4996,1.000000
4998,1.000000
5004,0.000000
5007,1.000000
5012,0.000000
5014,1.000000
5017,0.000000
5024,1.000000
5035,1.000000
5040,1.000000
5046,1.000000
5047,0.000000
5053,0.000000
5060,0.000000
5063,0.000000
5075,0.000000
5079,1.000000
5081,1.000000
5089,1.000000
5092,1.000000
5095,1.000000
5099,1.000000
5100,1.000000
5102,0.000000
5103,0.000000
5107,0.000000
5111,1.000000
5120,1.000000
5123,1.000000
5125,1.000000
5130,1.000000
5132,0.000000
5137,1.000000
5138,1.000000
5140,1.000000
5146,1.000000
5153,0.000000
5157,1.000000
5161,0.000000
5165,1.000000
5166,0.000000
5167,0.000000
5176,1.000000
5182,0.000000
5183,0.000000
5186,1.000000
5192,0.000000
5194,0.000000
5198,0.000000
5199,1.000000
5202,0.000000
5203,0.000000
5208,0.000000
5209,1.000000
5215,0.000000
5224,0.000000
5234,1.000000
5239,1.000000
5248,1.000000
5252,1.000000
5254,1.000000
5265,1.000000
5267,1.000000
5269,1.000000
5272,0.000000
5274,0.000000
5277,0.000000
5280,0.000000
5284,1.000000
5286,0.000000
5313,1.000000
5322,1.000000
5330,0.000000
5331,0.000000
5332,1.000000
5340,0.000000
5346,1.000000
5357,0.000000
5362,1.000000
5368,0.000000
5377,0.000000
5378,1.000000
5389,1.000000
5394,0.000000
5398,0.000000
5412,1.000000
5418,0.000000
5425,1.000000
5428,0.000000
5437,1.000000
5445,1.000000
5450,1.000000
5453,1.000000
5454,0.000000
5456,0.000000
5459,0.000000
5465,0.000000
5466,0.000000
5477,0.000000
5490,0.000000
5491,0.000000
5492,0.000000
5499,1.000000
5500,0.000000
5501,1.000000
5502,0.000000
5503,1.000000
5504,1.000000
5509,0.000000
5516,1.000000
5518,1.000000
5523,1.000000
5526,1.000000
5531,1.000000
5533,1.000000
5534,1.000000
5540,1.000000
5541,1.000000
5542,1.000000
5546,0.000000
5552,1.000000
5562,0.000000
5564,0.000000
5565,1.000000
5568,0.000000
5575,0.000000
5580,0.000000
5584,0.000000
5590,0.000000
5601,0.000000
5602,1.000000
5609,0.000000
5611,0.000000
5615,0.000000
5623,1.000000
5634,0.000000
5640,0.000000
5643,1.000000
5645,1.000000
5649,1.000000
5664,1.000000
5680,0.000000
5681,1.000000
5683,0.000000
5694,0.000000
5701,1.000000
5709,0.000000
5717,0.000000
5719,1.000000
5722,1.000000
5728,1.000000
5736,1.000000
5742,1.000000
5766,1.000000
5767,1.000000
5770,1.000000
5795,1.000000
5802,0.000000
5807,1.000000
5815,1.000000
5820,0.000000
5821,1.000000
5827,0.000000
5829,1.000000
5831,1.000000
5833,0.000000
5834,1.000000
5838,1.000000
5840,1.000000
5843,0.000000
5845,0.000000
5846,0.000000
5848,0.000000
5862,0.000000
5863,1.000000
5864,1.000000
5866,1.000000
5872,0.000000
5873,0.000000
5876,1.000000
5882,0.000000
5885,1.000000
5888,0.000000
5896,1.000000
5899,0.000000
5900,1.000000
5909,1.000000
5910,1.000000
5911,1.000000
5912,1.000000
5913,1.000000
5918,1.000000
5920,0.000000
5924,1.000000
5930,0.000000
5937,0.000000
5940,1.000000
5942,0.000000
5950,1.000000
5971,1.000000
5978,1.000000
5982,1.000000
5983,1.000000
5984,0.000000
5985,1.000000
5987,0.000000
5991,1.000000
5995,0.000000
6000,1.000000
6015,0.000000
6019,1.000000
6020,0.000000
6023,0.000000
6030,0.000000
6048,0.000000
6056,0.000000
6058,0.000000
6060,1.000000
6064,0.000000
6069,0.000000
6071,1.000000
6074,1.000000
6076,1.000000
6077,0.000000
6079,0.000000
6094,0.000000
6100,1.000000
6101,0.000000
6110,0.000000
6112,0.000000
6120,0.000000
6131,1.000000
6133,0.000000
6135,0.000000
6147,0.000000
6151,1.000000
6166,1.000000
6172,0.000000
6180,1.000000
6184,1.000000
6199,0.000000
6214,1.000000
6216,1.000000
6218,0.000000
6225,1.000000
6226,0.000000
6232,1.000000
6237,0.000000
6244,0.000000
6250,1.000000
6253,1.000000
6257,0.000000
6268,1.000000
6272,0.000000
6274,0.000000
6279,1.000000
6285,0.000000
6288,1.000000
6300,1.000000
6307,0.000000
6310,1.000000
6316,0.000000
6322,0.000000
6327,1.000000
6334,1.000000
6339,1.000000
6342,1.000000
6344,1.000000
6346,0.000000
6356,0.000000
6363,0.000000
6366,0.000000
6367,1.000000
6370,1.000000
6375,0.000000
6377,1.000000
6379,1.000000
6388,0.000000
6397,1.000000
6402,0.000000
6405,1.000000
6410,1.000000
6416,0.000000
6422,1.000000
6423,0.000000
6450,0.000000
6456,0.000000
6460,0.000000
6461,0.000000
6464,0.000000
6467,0.000000
6476,0.000000
6478,1.000000
6480,0.000000
6483,1.000000
6485,1.000000
6487,0.000000
6488,0.000000
6494,0.000000
6496,0.000000
6501,0.000000
6502,1.000000
6512,0.000000
6527,0.000000
6532,0.000000
6535,1.000000
6544,1.000000
6547,0.000000
6553,0.000000
6559,0.000000
6571,1.000000
6582,0.000000
6584,0.000000
6585,1.000000
6594,1.000000
6598,0.000000
6605,0.000000
6611,1.000000
6612,0.000000
6617,1.000000
6619,0.000000
6623,1.000000
6624,0.000000
6634,1.000000
6644,0.000000
6645,0.000000
6646,1.000000
6648,1.000000
6654,1.000000
6657,1.000000
6659,1.000000
6660,1.000000
6688,0.000000
6693,0.000000
6699,0.000000
6702,0.000000
6705,0.000000
6711,1.000000
6713,0.000000
6726,0.000000
6736,0.000000
6740,0.000000
6741,1.000000
6746,0.000000
6758,1.000000
6761,0.000000
6773,0.000000
6774,0.000000
6775,0.000000
6780,1.000000
6786,1.000000
6787,0.000000
6788,1.000000
6791,0.000000
6792,0.000000
6800,1.000000
6809,1.000000
6813,0.000000
6819,0.000000
6825,0.000000
6827,0.000000
6829,0.000000
6830,0.000000
6832,1.000000
6835,0.000000
6837,0.000000
6839,1.000000
6840,1.000000
6843,1.000000
6853,0.000000
6856,1.000000
6857,0.000000
6862,1.000000
6866,0.000000
6877,1.000000
6882,0.000000
6890,0.000000
6893,0.000000
6896,0.000000
6899,1.000000
6914,1.000000
6920,0.000000
6923,0.000000
6934,0.000000
6937,0.000000
6938,1.000000
6940,1.000000
6942,0.000000
6943,0.000000
6944,1.000000
6946,1.000000
6947,0.000000
6948,0.000000
6954,0.000000
6967,1.000000
6969,0.000000
6982,0.000000
6985,0.000000
6988,0.000000
6989,1.000000
6990,0.000000
6998,1.000000
7006,0.000000
7008,0.000000
7014,0.000000
7017,1.000000
7020,1.000000
7021,0.000000
7026,0.000000
7030,0.000000
7031,1.000000
7038,0.000000
7041,0.000000
7042,0.000000
7044,0.000000
7046,1.000000
7049,0.000000
7050,0.000000
7054,1.000000
7063,0.000000
7065,1.000000
7068,0.000000
7071,1.000000
7079,1.000000
7084,1.000000
7085,1.000000
7089,0.000000
7092,0.000000
7094,1.000000
7096,1.000000
7110,0.000000
7113,1.000000
7115,1.000000
7119,1.000000
7124,1.000000
7127,0.000000
7130,1.000000
7131,1.000000
7136,0.000000
7144,0.000000
7152,1.000000
7160,0.000000
7166,1.000000
7168,0.000000
7172,0.000000
7176,0.000000
7178,1.000000
7190,1.000000
7210,1.000000
7211,1.000000
7212,1.000000
7216,1.000000
7221,1.000000
7222,1.000000
7223,1.000000
7225,0.000000
7230,1.000000
7235,0.000000
7237,1.000000
7241,0.000000
7244,1.000000
7249,1.000000
7256,0.000000
7259,0.000000
7260,1.000000
7264,0.000000
7265,1.000000
7270,1.000000
7278,0.000000
7288,1.000000
7295,0.000000
7297,1.000000
7300,1.000000
7301,1.000000
7306,0.000000
7316,1.000000
7318,0.000000
7331,1.000000
7339,1.000000
7360,1.000000
7364,1.000000
7370,0.000000
7373,0.000000
7382,1.000000
7385,1.000000
7394,1.000000
7395,1.000000
7397,0.000000
7398,0.000000
7399,0.000000
7400,1.000000
7409,0.000000
7422,1.000000
7426,1.000000
7429,0.000000
7438,1.000000
7442,1.000000
7444,1.000000
7451,1.000000
7452,1.000000
7453,1.000000
7463,1.000000
7465,1.000000
7468,1.000000
7471,1.000000
7472,1.000000
7474,0.000000
7475,1.000000
7480,1.000000
7490,1.000000
7493,0.000000
7496,0.000000
7499,1.000000
7518,0.000000
7519,0.000000
7525,1.000000
7534,1.000000
7548,0.000000
7551,0.000000
7554,0.000000
7557,1.000000
7560,0.000000
7563,0.000000
7565,1.000000
7566,1.000000
7568,1.000000
7570,1.000000
7572,0.000000
7574,1.000000
7577,1.000000
7584,0.000000
7592,0.000000
7603,1.000000
7613,0.000000
7624,0.000000
7625,0.000000
7627,1.000000
7642,0.000000
7643,0.000000
7652,1.000000
7668,1.000000
7679,1.000000
7680,1.000000
7681,1.000000
7683,1.000000
7696,0.000000
7699,1.000000
7700,1.000000
7714,0.000000
7716,1.000000
7721,1.000000
7727,1.000000
7738,1.000000
7747,1.000000
7749,1.000000
7760,1.000000
7763,1.000000
7767,1.000000
7772,0.000000
7773,0.000000
7780,0.000000
7782,0.000000
7785,1.000000
7787,0.000000
7789,0.000000
7792,1.000000
7796,1.000000
7798,0.000000
7803,1.000000
7812,0.000000
7814,0.000000
7823,0.000000
7824,0.000000
7828,1.000000
7833,0.000000
7834,1.000000
7836,0.000000
7838,1.000000
7841,1.000000
7848,0.000000
7857,0.000000
7858,0.000000
7865,1.000000
7879,0.000000
7886,0.000000
7893,1.000000
7894,0.000000
7899,0.000000
7905,0.000000
7907,1.000000
7912,1.000000
7913,1.000000
7914,1.000000
7916,0.000000
7923,1.000000
7932,1.000000
7936,0.000000
7943,0.000000
7947,1.000000
7948,1.000000
7958,0.000000
7962,1.000000
7965,1.000000
7966,1.000000
7969,0.000000
7971,1.000000
7973,0.000000
7977,0.000000
7983,1.000000
7995,0.000000
7998,0.000000
8007,0.000000
8015,1.000000
8027,1.000000
8037,0.000000
8049,1.000000
8050,1.000000
8053,0.000000
8060,0.000000
8064,1.000000
8071,1.000000
8087,1.000000
8088,1.000000
8092,0.000000
8094,1.000000
8098,0.000000
8104,0.000000
8105,0.000000
8107,1.000000
8110,1.000000
8115,1.000000
8118,0.000000
8122,1.000000
8124,0.000000
8130,1.000000
8139,1.000000
8144,1.000000
8146,0.000000
8150,0.000000
8152,0.000000
8161,1.000000
8173,1.000000
8176,0.000000
8177,1.000000
8178,1.000000
8182,0.000000
8183,1.000000
8189,1.000000
8190,0.000000
8196,0.000000
8197,1.000000
8198,0.000000
8200,0.000000
8205,0.000000
8206,1.000000
8210,0.000000
8211,1.000000
8218,1.000000
8222,1.000000
8236,1.000000
8237,1.000000
8240,0.000000
8243,0.000000
8247,1.000000
8252,1.000000
8254,1.000000
8255,1.000000
8260,0.000000
8270,0.000000
8274,0.000000
8275,0.000000
8276,0.000000
8280,1.000000
8283,0.000000
8284,1.000000
8290,1.000000
8291,0.000000
8296,1.000000
8302,0.000000
8304,1.000000
8309,1.000000
8310,0.000000
8325,0.000000
8336,0.000000
8338,1.000000
8339,1.000000
8356,0.000000
8359,0.000000
8362,0.000000
8363,0.000000
8364,1.000000
8367,0.000000
8368,1.000000
8369,1.000000
8372,1.000000
8373,1.000000
8375,1.000000
8378,0.000000
8380,0.000000
8383,1.000000
8389,0.000000
8395,0.000000
8396,1.000000
8397,1.000000
8403,0.000000
8410,1.000000
8412,1.000000
8421,1.000000
8424,0.000000
8432,0.000000
8442,0.000000
8445,1.000000
8450,0.000000
8451,1.000000
8456,1.000000
8460,0.000000
8461,0.000000
8463,1.000000
8473,0.000000
8481,0.000000
8486,1.000000
8488,1.000000
8490,0.000000
8492,0.000000
8495,0.000000
8501,1.000000
8512,1.000000
8513,1.000000
8514,1.000000
8521,0.000000
8523,1.000000
8527,0.000000
8530,0.000000
8531,0.000000
8537,1.000000
8542,0.000000
8557,0.000000
8560,1.000000
8582,0.000000
8588,1.000000
8590,0.000000
8594,0.000000
8601,0.000000
8614,0.000000
8615,0.000000
8618,0.000000
8621,1.000000
8630,0.000000
8632,1.000000
8635,1.000000
8642,1.000000
8648,1.000000
8650,1.000000
8651,1.000000
8653,0.000000
8660,1.000000
